Step,Scaffold,SMILES,bioactivity,raw_bioactivity,total_score,ID
83.0,O=C(NCCN1CCOCC1)c1cccc(N2CCN(C3CCN(C(=O)C4CCN(C(=O)c5ccccc5)CC4)CC3)CC2)n1,COc1cc(C(=O)NCCN2CCOCC2)nc(N2CCN(C3CCN(C(=O)C4CCN(C(=O)c5ccc(C(=N)N)cc5)CC4)CC3)CC2)c1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4783
41.0,O=C(C1CCC2CCC1N2C(=O)Cc1ccccc1)N1CCN(C2CCCCC2)CC1,CC(C)(C)c1ccc(CC(=O)N2C3CCC(C(=O)N4CCN(C5CCCCC5)CC4)C2CC3)cc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4784
82.0,c1ccc(CNC2CCN(CCN3CCN(C4CCCCC4)CC3)CC2)cc1,Cc1ccc(CNC2CCN(CCN3CCN(C4CCCCC4)CC3)CC2)cc1F,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4785
82.0,O=C(Cc1ccccc1)NCC(c1ccc(N2C=NC=NC2)cc1)N1CCN(C2CCCCCCC2)CC1,CC1(C)N=C(N)N=C(N)N1c1ccc(C(CNC(=O)Cc2ccc(C(F)(F)F)cc2)N2CCN(C3CCCCCCC3)CC2)cc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4786
83.0,c1cc(N2CC3(CCCNC3)C2)ncn1,COCCN1CCCC2(C1)CN(c1cc(OC)ncn1)C2,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4787
42.0,c1ccc(CNC2CCC(N3CCNCC3)CC2)cc1,CC(CCO)N1CCN(C2CCC(N(C)C(C)c3ccccc3)CC2)C(CCO)C1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4788
54.0,C1CN(C2CCNC2)CCN1,CC(C)N1CCN(C2CCNC2)CC1CCO,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4789
54.0,O=C(Nc1ccccc1)NN1CCNCC1,COc1ccc(NC(=O)NN2CCN(CCO)CC2)cc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4790
83.0,c1cc(CCC2CCCN2)c2[nH]cc(C3CCC(N4CCNCC4)CC3)c2n1,CN1CCCC1CCc1ccnc2c(C3CCC(N4CCNCC4)CC3)c(O)[nH]c12,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4791
42.0,c1ccc(OCCN2CCC(C3CCCCN3)CC2)cc1,COc1ccc(F)cc1OCCN1CCC(C2CCCCN2CCCC(C)C)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4792
42.0,C1CNC(CC23CNC4CC5CCCC56C5CCC7C(OCOC6C4O2)C2C7C2C3C2(CC2)OCO5)C1,CCN1CC2(CC3CCCN3)OC3C1C(O)C1(COC)CCC(OC)C14C1CC(O)C5(O)C(OC(C)OC34)C3C(C2C2(CC2OC)OCO1)C35,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4793
54.0,c1cc2cocc2c(C2CC2)c1CCN1CCNCC1,OCCN1CCN(CC(O)c2ccc3c(O)occ3c2C2CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4794
42.0,O=C(CN1CCC(c2c[nH]c3ccccc23)CC1)NCC1C2CN(C3CC3)CC12c1ccccc1,O=C(CN1CCC(c2c[nH]c3cc(F)ccc23)CC1)NCC1C2CN(C3CC3)CC12c1cccc(O)c1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4795
42.0,c1ccc2c(C3CCC(N4CCN(CCN5CCOCC5)CC4)CC3)c[nH]c2c1,Cn1cc(C2CCC(N3CCN(CCN4CCOCC4)CC3)CC2)c2cc(C#N)ccc21,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4796
82.0,O=C(NN1C(=O)CC1c1ccccc1)c1cn(C2CC2)c2ccc(N3CCNCC3)cc2c1=O,COc1cc(C2C(Cl)C(=O)N2NC(=O)c2cn(C3CC3)c3cc(OC)c(N4CCN(CCO)CC4)cc3c2=O)ccc1O,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4797
83.0,C1CNC(N2CC3CNCC2C3)N1,OCCN1CC2CC(C1)N(C1NCCN1)C2,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4798
82.0,c1nc(CN2CCN(C3CCCCC3NCc3ccc(N4CCN(C5CCCCC5)CC4)cc3)CC2)cs1,c1nc(CN2CCN(C3CCCCC3NCc3ccc(N4CCN(C5CCCCC5)CC4)cc3)CC2)cs1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4799
74.0,O=C(Nc1cccc2ccccc12)N1CCN(C2CCN(C3CCCC3)CC2)CC1,O=C(Nc1cccc2ccccc12)N1CCN(C2CCN(C3CCCC3)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4800
42.0,O=C(C1CN(C2CCOCC2)CC1N1CCN(Cc2ccccc2)CC1)N1CCN(C2CCCCC2)CC1,O=C(C1CN(C2CCOCC2)CC1N1CCN(Cc2ccc(OC(F)(F)F)cc2)CC1)N1CCN(C2CCCCC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4801
42.0,c1ccc(N2CC3(CCNCC3)C2)cc1,O=C(CO)N1CCC2(CC1)CN(c1ccccc1)C2,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4802
82.0,O=C(NC1CCCCC1)NN1CCN(C2CCCCC2)CC1,CC1(C)CCC(N2CCN(NC(=O)NC3CCCCC3)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4803
82.0,O=C(C1CC1)N1CC2NCCC2(c2ccccc2)C1,CNCCN1CCC2(c3ccc(C(F)(F)F)cc3)CN(C(=O)C3(C)CC3)CC12,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4804
42.0,O=C(CNC1CCN(C2CC2)C1=O)N1CCN(C2CCC(c3c[nH]c4ccccc34)CC2)C1,N#Cc1ccc2[nH]cc(C3CCC(N4CCN(C(=O)CNC5CCN(C6CC6)C5=O)C4)CC3)c2c1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4805
42.0,O=C(N1CCCCC1)N1CCCC(n2ccc(=Nc3ccccc3)[nH]2)C1,CC1(n2cc(C(N)=O)c(=Nc3ccccc3)[nH]2)CCCN(C(=O)N2CCCCC2)C1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4806
42.0,c1coc(CN2CCC3(CNCCN3)C2)n1,Cc1cnc(CN2CCC3(CN(CCS(C)(=O)=O)CCN3C)C2C)o1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4807
42.0,C1CNCCN1,CN1CCN(CCO)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4808
74.0,c1cc(CCN(CC2CCNCC2)C2CCc3ccccc3C2)cc(OCCN2CCOCC2)c1,COc1cc2c(cc1OC)CC(N(CCc1ccc(OC)c(OCCN3CCOCC3)c1)CC1CCN(CCO)CC1)CC2,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4809
42.0,c1ccc(-c2nc(CN3CCN(C4CCCCC4)CC3)co2)cc1,Clc1ccc(-c2nc(CN3CCN(C4CCCCC4)CC3)co2)c(Cl)c1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4810
54.0,O=c1[nH]c(=O)c2c(nc3n2CCCN3C2CCCCC2)[nH]1,CCn1c(=O)c2c(nc3n2CCCN3C2CCCCC2)n(CCCOC)c1=O,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4811
83.0,O=C(c1cccc2ccccc12)N1CCC(N2CCNCC2)CC1,CC1CN(C2CCN(C(=O)c3ccc(N)c4ccccc34)CC2)CCN1CCN(C)C,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4812
41.0,N=c1[nH]onc1-n1cc(C(=O)NC2CCC(CN3CCCC3Cn3c(=O)[nH]c4ccncc43)CC2)nn1,CCc1c(C(=O)NC2CCC(CN3CCCC3Cn3c(=O)n(CC)c4ccncc43)CC2)nnn1-c1no[nH]c1=N,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4813
83.0,c1ccc(CN2CCNCC2)cc1,CCc1cc(CN2CCN(CCO)CC2)c(OC)cc1OC,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4814
74.0,O=C(NC1CCNCC1)c1ccccc1,COc1ccc(Cl)c(Cl)c1C(=O)NC1CCN(CCO)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4815
83.0,O=C(CCN1CCNCC1)n1c2c(c3ccccc31)CN(CCCCCN1CCNCC1)Cc1ccccc1-2,COc1ccc2c(c1)-c1c(c3ccc(F)cc3n1C(=O)CCN1CCN(CCO)CC1)CN(CCCCCN1CCN(CCO)CC1)C2,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4816
42.0,O=C(C1CNCCN1C1CCCC1)N(Cc1cc2nc(CN3CCN(CC4CC4)CC3)n3cccc3c2c(=O)[nH]1)C1CC1,CC(c1cc2nc(CN3CCN(CC4CC4)CC3)n3cccc3c2c(=O)n1N)N(C(=O)C1CN(CCO)CCN1C1CCCC1)C1CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4817
54.0,O=C(c1cc(N=c2nc(-c3c[nH]cn3)cc[nH]2)c2[nH]c(C3CC3)cc2c1)N1CCN(C2CCOCC2)CC1,Cn1cnc(-c2cc[nH]c(=Nc3cc(C(=O)N4CCN(C5CCOCC5)CC4)cc4cc(C5CC5)[nH]c34)n2)c1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4818
74.0,O=C(C1CC1)N1CCc2cc(S(=O)(=O)N3CCN(C4CCCC4)CC3)ccc21,O=C(C1CC1)N1CCc2cc(S(=O)(=O)N3CCN(C4CCCC4)CC3)ccc21,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4819
83.0,O=C(Nc1cccc(-c2ccccc2)c1)NC1CCC(N2CCNCC2)CC1,COCCN1CCN(C2CCC(NC(=O)Nc3ccc(C#N)c(-c4cccc(OC)c4)c3)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4820
83.0,O=C(NC1CCCN(C(=O)N2CCN(C3CCCCC3)CC2)C1)N1CCN(C2CCCCC2)CC1,NC1CCN(C(=O)N2CCN(C3CCCCC3)CC2)CC1NC(=O)N1CCN(C2CCCCC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4821
83.0,c1ccc(C2CN(C3CCN(CC4CCCNC4)CC3)CCN2CCOCCCNC2CCc3ccccc3C2)cc1,CCCN(CCCOCCN1CCN(C2CCN(CC3CCCN(C)C3)CC2)CC1c1ccc(Cl)c(Cl)c1)C1CCc2cc(OCCOC)ccc2C1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4822
54.0,O=C(CN1CCN(C2CCCCC2)CC1)Nc1ccccc1,O=C(CN1CCN(C2CCCCC2)CC1)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4823
42.0,O=C(c1cccc2c(=NCCCCCN3CCN(C4CCCCC4)CC3)c3c([nH]c12)CCCC3)N1CCN(C2CCCCC2)CC1,O=C(c1cccc2c(=NCCCCCN3CCN(C4CCCCC4)CC3)c3c([nH]c12)CCCC3)N1CCN(C2CCCCC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4824
74.0,O=C(NCCN1CCN(C2CCCCC2)CC1)N1CCCN(C2CNC(C(OCc3ccccc3)C3CCCCC3)C2)CC1,O=C(NCCN1CCN(C2CCCCC2)CC1)N1CCCN(C2CNC(C(OCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C3CCCCC3)C2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4825
83.0,O=C(CN1CCCN(C2CCCCC2)CC1)N1c2ccccc2CC1CCCN1CCN(c2ccccc2)CC1,O=C(CN1CCCN(C2CCCCC2)CC1)N1c2ccccc2CC1CCCN1CCN(c2cccc(Cl)c2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4826
83.0,N=C1NC(CCc2ccccc2)N(CCc2ccccc2)C(=O)C(=O)N1CCCCC1CCCCN1CCC12CC3CC(CC(C3)C1)C2,CN1C(=N)N(CCCCC2CCCCN2CCC23CC4CC(CC(C4)C2)C3)C(=O)C(=O)N(CCc2ccccc2)C1CCc1ccccc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4827
54.0,O=C(c1cccc(S(=O)(=O)N2CCN(C3CCCCC3)CC2)c1)N1CCN(C2CCCCC2)CC1,Cc1ccc(S(=O)(=O)N2CCN(C3CCCCC3)CC2)cc1C(=O)N1CCN(C2CCCCC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4828
42.0,O=C(c1cnsn1)N1CCN(C2CCCCC2)CC1,O=C(c1cnsn1)N1CCN(C2CCCCC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4829
42.0,O=C(c1c(CN2CCCCC2)nnn1CCC1C(=O)NC23CCC(C2)N(CC2CCC2)C13)C1CC2CC3CC(C2)C1C3,O=C(c1c(CN2CCCCC2CCO)nnn1CCC1C(=O)NC23CCC(O)(C2)N(CC2CCC2)C13)C1CC2CC3CC(C2)C1C3,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4830
83.0,c1cc(C(=NOCCN2CCOCC2)C2CCCC2)ccc1NCC1CCCN2CCCCC12,COc1cc(C(=NOCCN2CCOCC2)C2CCCC2)c(F)cc1NCC1CCCN2CCCCC12,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4831
42.0,c1ccc(CCNCC(c2ccc3c(c2)OCO3)N2CCN(C3CCC3)CC2)cc1,CCCCC(=O)Nc1ccc(CCNCC(c2ccc3c(c2)OCO3)N2CCN(C3CCC3)CC2)cc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4832
74.0,N=c1[nH]cnc2c1ccn2C1CCC(CN2CCNCC2)O1,N=c1[nH]cnc2c1ccn2C1OC(CN2CCN(CCO)CC2)C(O)C1O,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4833
81.0,O=C1CC(c2ccc(OCCN3CCNCC3)cc2)Oc2ccccc21,COc1cc(O)c2c(c1)OC(c1ccc(OCCN3CCN(CCO)CC3)cc1)C(O)C2=O,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4834
45.0,O=S(=O)(NCc1cc2ccoc2c(N2CCNCC2)n1)c1c[nH]cn1,Cc1cc2cc(CNS(=O)(=O)c3cn(C)cn3)nc(N3CCN(CCO)CC3)c2o1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4835
81.0,O=C(Cn1ncc2cn(-c3ccccc3)nc2c1=O)Nc1ccccc1N1CCNCC1,Cc1ccc(-n2nc3c(=O)n(CC(=O)Nc4ccccc4N4CCN(CCO)CC4)nc(C)c3c2C)cc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4836
49.0,O=C1OC2(C(=O)OCCN3CCN(CCOC(=O)N4CCN(C5CCCCCCC5)CC4)CC3)CCC1C2,CC12CCC(C(=O)OCCN3CCN(CCOC(=O)N4CCN(C5CCCCCCC5)CC4)CC3)(OC1=O)C2(C)C,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4837
51.0,c1ccc(CN2CCC(N3CCNCC3)CC2)cc1,CCN1CCN(C2CCN(Cc3ccc(Cl)c(Cl)c3)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4838
48.0,c1cc(OC2CCNC2)ccc1CN1CCN(C2CCCCC2)CC1,CC(=O)N1CC(Oc2ccc(CN3CCN(C4CCCCC4)CC3)cc2)CC1C(=O)NC(C)C,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4839
48.0,C1=C(CN2CCC(N=c3cc[nH]c4ncccc34)CC2)CC2CCCC1N2,COc1cc(=NC2CCN(CC3=CC4CCCC(C3)N4C(C)=O)CC2)c2cc(C)cnc2[nH]1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4840
76.0,O=C(OCCN1CCCNCC1)N1CCN(C2CCCCCCC2)CC1,CC(=O)N1CCCN(CCOC(=O)N2CCN(C3CCCCCCC3)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4841
48.0,c1coc(CN2CCC3(CC2)CN(C2CCCC2)CCN3CCOC2CCCC2)c1,c1coc(CN2CCC3(CC2)CN(C2CCCC2)CCN3CCOC2CCCC2)c1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4842
76.0,N=C1N(CCN2CCCCC2)CCN1CCN1CCNCC1,O=[N+]([O-])N=C1N(CCN2CCCCC2)CCN1CCN1CCN(CCO)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4843
76.0,O=C(CCN1CCN(c2ncccn2)CC1)N1CCN(C2c3ccccc3CCc3ccccc32)CC1,O=C(CCN1CCN(c2ncccn2)CC1)N1CCN(C2c3ccccc3CCc3ccccc32)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4844
49.0,c1cc(CN2CCNCC2)cc(-c2cnc3nc(N4CCNCC4)cnc3c2)c1,Cc1ccc(-c2cnc3nc(N4CCN(C)CC4)cnc3c2)cc1CN1CCN(CCO)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4845
78.0,O=C(NCCCN1CCCC1)c1ccc(NC(=O)C2CCN(C(=O)c3ccccc3)CC2)c(N2CCNCC2)c1,O=C(NCCCN1CCCC1)c1ccc(NC(=O)C2CCN(C(=O)c3ccc(Cl)c(Cl)c3)CC2)c(N2CCN(CCO)CC2)c1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4846
78.0,O=C(CN1CCN(C2CCCCC2)CC1)OCC1CCC2(OCC2C2CCC3C4OCC4C32)O1,CC1CC2C3OC(C)(C)C3(O)C2(COC(=O)C(=O)NCCN)C1C1COC12CCC(C)(COC(=O)CN1CCN(C3CCCCC3)CC1)O2,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4847
49.0,C1CNCCN1,CC(C)CN1CCN(CCO)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4848
78.0,O=C(CC(c1ccccc1)N1CCN(C2CCCCC2)CC1)N1CCN(C2CCCCC2)CC1,O=C(CC(c1ccc(F)cc1)N1CCN(C2CCCCC2)CC1)N1CCN(C2CCCCC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4849
49.0,c1ccc(C2CN(C3CCCCC3)CC2N2CCN(CCCN3CCN(C4CCCCC4)CC3)CC2)cc1,c1ccc(C2CN(C3CCCCC3)CC2N2CCN(CCCN3CCN(C4CCCCC4)CC3)CC2)cc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4850
51.0,O=S(=O)(NC1CCCCC1N1CCN(CC2CCCCC2)CC1)c1ccccc1,CC(=O)Nc1ccc(S(=O)(=O)NC2CCCCC2N2CCN(CC3CCCCC3)CC2)cc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4851
49.0,c1cncc(CN2CCC(CCN3CCN(C4CCCCC4)CC3)CC2)c1,Fc1ccc(CN2CCC(CCN3CCN(C4CCCCC4)CC3)CC2)cn1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4852
49.0,O=C(NCC(c1ccccc1)N1CCN(C2CCCCC2)CC1)c1ccccc1,COc1cc(C(=O)NCC(c2ccccc2)N2CCN(C3CCCCC3)CC2)cc(OC)c1OC,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4853
51.0,O=C(Cc1cccc2c(=O)cc[nH]c12)NCC(=O)NC1CCN(C2CCC(N3CCN(C4CCCCCCC4)CC3)CC2)C1,Cc1[nH]c2c(CC(=O)NCC(=O)NC3CCN(C4CCC(N5CCN(C6CCCCCCC6)CC5)CC4)C3)cccc2c(=O)c1Br,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4854
51.0,O=C1c2ccccc2CC1CCN1CCC(N2CCN(C(=O)C3CN(C4CCCCC4)CC3c3ccccc3)CC2)CC1,COc1cc2c(cc1OC)C(=O)C(CCN1CCC(C(N)=O)(N3CCN(C(=O)C4CN(C5CCCCC5)CC4c4ccc(F)c(F)c4)CC3)CC1)C2,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4855
51.0,O=C(NCCN1CCN(Cc2ccccc2)CC1)C(=O)NCC(c1ccccc1)N1CCN(C2CCCCC2)CC1,COc1ccccc1C(CNC(=O)C(=O)NCCN1CCN(Cc2ccccc2)CC1)N1CCN(C2CCCCC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4856
49.0,C1=C(c2c[nH]c3ccccc23)CCN(CCCN2CCNCC2)C1,OCCN1CCN(CCCN2CC=C(c3c[nH]c4ccccc34)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4857
49.0,O=C(CNCCc1ccccc1)N(Cc1ccccc1)C1CCCCC1N1CCN(C2CCCC2)CC1,NS(=O)(=O)c1ccc(CCNCC(=O)N(Cc2ccc(Cl)cc2)C2CCCCC2N2CCN(C3CCCC3)CC2)cc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4858
78.0,O=C(c1cc2ccccc2[nH]1)N1CCN(C2CC3CNCC3C2)CC1,COc1ccc2[nH]c(C(=O)N3CCN(C4CC5CNCC5C4)CC3)c(C(=O)C(F)(F)F)c2c1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4859
51.0,O=C(c1ccccc1)N1CC(c2c[nH]c3ccccc23)C(N2CCN(C3CCCCC3)CC2)C1,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CC(c2c[nH]c3ccccc23)C(N2CCN(C3CCCCC3)CC2)C1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4860
78.0,O=C(c1ccccc1N=C1NOC1Cn1cc(C(=O)N2CCN(C3CCN(C4CCCCCCC4)CC3)CC2)c2ccccc21)N1CCN(C2CCCCC2)CC1,O=C(c1ccccc1N=C1NOC1Cn1cc(C(=O)N2CCN(C3CCN(C4CCCCCCC4)CC3)CC2)c2ccccc21)N1CCN(C2CCCCC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4861
78.0,O=S(=O)(c1cccc(-c2cccc(CNC3CCNCC3)c2)c1)N1CCN(C2CCCCC2)CC1,COc1ccc(CNC2CCN(C)CC2)cc1-c1cccc(S(=O)(=O)N2CCN(C3CCCCC3)CC2)c1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4862
51.0,O=C(CC1C(=O)N(C2CCCCC2)C2CCC1Nc1ccc(C(=O)N3CCNCC3)cc12)N1CCCC1,C=CCN1c2ccc(C(=O)N3CCN(CCO)CC3)cc2C2CCC1C(CC(=O)N1CCCC1)C(=O)N2C1CCCCC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4863
51.0,c1cc2c(N3CCN(C4CCNCC4)CC3)nc(N3CCN(C4CCCCC4)CC3)nc2s1,CCOC(=O)N1CCC(N2CCN(c3nc(N4CCN(C5CCCCC5)CC4)nc4sc(C)c(C)c34)CC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4864
51.0,O=c1[nH]c2cc(-c3ccccc3)[nH]c2c(=O)n1CCCN1COCc2ccccc21,COc1cc(OC)cc(-c2cc3[nH]c(=O)n(CCCN4COCc5c(F)cc(Cl)cc54)c(=O)c3[nH]2)c1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4865
48.0,O=C(CN1CCCCC1)Nc1ccccc1,CCC1CCCCN1CC(=O)Nc1cccc(C(N)=O)c1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4866
48.0,c1ccc(Cn2cncc2CN2CCN(C3CCCCC3)CC2)cc1,N#Cc1ccc(Cn2cncc2CN2CCN(C3CCCCC3)CC2)cc1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4867
79.0,O=C(N=C1NCCS1)c1ccc(C=NN2CCN(C3CCCCC3)CC2)cc1,O=C(N=C1NCCS1)c1ccc(C=NN2CCN(C3CCCCC3)CC2)cc1Cl,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4868
79.0,O=C(c1ccccc1)N1CCC(N2CCC(N3CCC(c4ccccc4)CC3)CC2)CC1,Cc1cccc(C(=O)N2CCC(N3CCC(N4CCC(c5ccc(Cl)cc5C#N)CC4)CC3)CC2)c1C,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4869
76.0,c1nc2c(cnn2C2CCC(N3CCN(CCN4CCOCC4)CC3)CC2)c(=Nc2ccc(OC3CCCC3)cc2)[nH]1,c1nc2c(cnn2C2CCC(N3CCN(CCN4CCOCC4)CC3)CC2)c(=Nc2ccc(OC3CCCC3)cc2)[nH]1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4870
48.0,O=S(=O)(c1cccc(S(=O)(=O)N2CCN(C3CCCCC3)C2)c1)N(CCN1CCN(C2CCCCC2)CC1)CC1CCCCC1,O=S(=O)(c1cccc(S(=O)(=O)N2CCN(C3CCCCC3)C2)c1)N(CCN1CCN(C2CCCCC2)CC1)CC1CCCCC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4871
48.0,O=C(NC1CCN(C2CCCCCCC2)CC1)c1c[nH]c2ncc(=O)n(-c3ccccc3)c12,COc1cc(OC)cc(-n2c(=O)cnc3[nH]cc(C(=O)NC4CCN(C5CCCCCCC5)CC4)c32)c1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4872
78.0,O=C(CN1C(=O)CN(C2CCCCC2)C(=O)C1c1ccccc1)N1CCN(C2CCCCC2)CC1,O=C(CN1C(=O)CN(C2CCCCC2)C(=O)C1c1ccc(F)cc1)N1CCN(C2CCCCC2)CC1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4873
48.0,O=C(c1ccccc1)N1CCC(N2CCN(Cc3ccccc3)CC2)CC1,O=C(c1cccc(F)c1)N1CCC(N2CCN(Cc3ccccc3[N+](=O)[O-])CC2)C(O)C1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4874
48.0,O=C(c1cncs1)N1CCNCC1,Cc1nc(C)c(C(=O)N2CCN(CC(C)O)CC2)s1,0.4000000059604645,0.4000000059604645,0.4000000059604645,fine-tune predictive component_4875
